,title,price,rr,link,img_link,details
100,APPLE MacBook Pro with Touch Bar Core i5 10th Gen - (16 GB/1 TB SSD/Mac OS Catalina) MWP82HN/A,"₹1,81,990",33 Ratings & 3 Reviews,/apple-macbook-pro-touch-bar-core-i5-10th-gen-16-gb-1-tb-ssd-mac-os-catalina-mwp82hn-a/p/itmbcb1d64fe60c6?pid=COMFRZ3NESZHBG9Z&lid=LSTCOMFRZ3NESZHBG9ZV56B85&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_129&otracker=search&fm=organic&iid=8633f6b6-8899-434d-beb5-ba94ee4f7b97.COMFRZ3NESZHBG9Z.SEARCH&ppt=None&ppn=None&ssid=eu6qkgkrjk0000001662961982649&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kamtsi80/computer/z/p/y/apple-na-thin-and-light-laptop-original-imafs5nhtfzsvwy6.jpeg?q=70,"Intel Core i5 Processor (10th Gen)16 GB LPDDR4X RAMMac OS Operating System1 TB SSD33.02 cm (13 inch) DisplayBuilt-in Apps: Photos, iMovie, GarageBand, Pages, Numbers, Keynote, Siri, Safari, Mail, FaceTime, Messages, Maps, News, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Music, Podcasts, TV, Books, App Store, Time Machine, Find My, QuickTime Player1 Year Limited Hardware Warranty"
101,ASUS VivoBook 15 (2022) Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X515EA-EJ502WS T...,"₹50,990","1,897 Ratings & 181 Reviews",/asus-vivobook-15-2022-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-x515ea-ej502ws-thin-light-laptop/p/itm1d88bb23a2484?pid=COMG87FFG6S8ZRXP&lid=LSTCOMG87FFG6S8ZRXPPOZ9DA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_130&otracker=search&fm=organic&iid=8633f6b6-8899-434d-beb5-ba94ee4f7b97.COMG87FFG6S8ZRXP.SEARCH&ppt=None&ppn=None&ssid=eu6qkgkrjk0000001662961982649&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kp2y2kw0/computer/y/0/c/na-thin-and-light-laptop-asus-original-imag3ebnzawky4kn.jpeg?q=70,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
102,HP Pavilion x360 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) 14-dy0190TU 2 in 1 Laptop,"₹47,990",99 Ratings & 8 Reviews,/hp-pavilion-x360-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-14-dy0190tu-2-1-laptop/p/itm2485c56a6d60d?pid=COMGA3743UQM5QZ4&lid=LSTCOMGA3743UQM5QZ4ZQUM2L&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_131&otracker=search&fm=organic&iid=8633f6b6-8899-434d-beb5-ba94ee4f7b97.COMGA3743UQM5QZ4.SEARCH&ppt=None&ppn=None&ssid=eu6qkgkrjk0000001662961982649&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kufuikw0/computer/i/o/s/14-dy0003tu-thin-and-light-laptop-hp-original-imag7k25vgcnds5f.jpeg?q=70,"Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 inch) Touchscreen DisplayMicrosoft Office Home & Student 2019, HP Documentation, HP SSRM, HP Smart1 Year Onsite Warranty"
103,ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce G...,"₹57,990",345 Ratings & 38 Reviews,/asus-tuf-gaming-f15-core-i5-10th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fx506lh-hn258ws-laptop/p/itm57d649902588e?pid=COMGB732MK9RHD5P&lid=LSTCOMGB732MK9RHD5PTLPL3I&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_132&otracker=search&fm=organic&iid=8633f6b6-8899-434d-beb5-ba94ee4f7b97.COMGB732MK9RHD5P.SEARCH&ppt=None&ppn=None&ssid=eu6qkgkrjk0000001662961982649&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l3rmzrk0/computer/s/z/r/-original-imagetgzg4pgszmt.jpeg?q=70,Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite warranty
104,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) KM5...,"₹63,990",867 Ratings & 112 Reviews,/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-5500u-8-gb-1-tb-hdd-256-gb-ssd-windows-11-home-km513ua-l502ws-thin-light-laptop/p/itmbe79f1096e453?pid=COMG87FFPDWUZAKE&lid=LSTCOMG87FFPDWUZAKEIKWIHF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_134&otracker=search&fm=organic&iid=8633f6b6-8899-434d-beb5-ba94ee4f7b97.COMG87FFPDWUZAKE.SEARCH&ppt=None&ppn=None&ssid=eu6qkgkrjk0000001662961982649&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l15bxjk0/computer/8/4/i/-original-imagcsyu53jxgtqe.jpeg?q=70,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
105,Lenovo ThinkPad E15 Core i3 11th Gen - (4 GB/256 GB SSD/Windows 10 Home) E15 Laptop,"₹43,000",59 Ratings & 7 Reviews,/lenovo-thinkpad-e15-core-i3-11th-gen-4-gb-256-gb-ssd-windows-10-home-laptop/p/itmbb2055e6bc946?pid=COMGF42GMJMBDQKN&lid=LSTCOMGF42GMJMBDQKNOTOBQH&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_135&otracker=search&fm=organic&iid=8633f6b6-8899-434d-beb5-ba94ee4f7b97.COMGF42GMJMBDQKN.SEARCH&ppt=None&ppn=None&ssid=eu6qkgkrjk0000001662961982649&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kngd0nk0/computer/k/q/5/na-laptop-lenovo-original-imag24kvhrgqvjut.jpeg?q=70,Intel Core i3 Processor (11th Gen)4 GB DDR4 RAM64 bit Windows 10 Operating System256 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
106,Lenovo Ideapad Slim 3i (2021) Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14 ITL 6 Thin and L...,"₹55,490",513 Ratings & 49 Reviews,/lenovo-ideapad-slim-3i-2021-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-14-itl-6-thin-light-laptop/p/itm39f87693ddf74?pid=COMG3TZGGX26VVHY&lid=LSTCOMG3TZGGX26VVHYVYPNGK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_137&otracker=search&fm=organic&iid=8633f6b6-8899-434d-beb5-ba94ee4f7b97.COMG3TZGGX26VVHY.SEARCH&ppt=None&ppn=None&ssid=eu6qkgkrjk0000001662961982649&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/a/w/e/na-thin-and-light-laptop-lenovo-original-imag5k4qyjacgkuh.jpeg?q=70,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 Inch) DisplayMicrosoft Office Home and Student 20192 Years Warranty
107,ASUS VivoBook K15 OLED (2022) Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L51...,"₹64,990",256 Ratings & 35 Reviews,/asus-vivobook-k15-oled-2022-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-km513ua-l511ws-thin-light-laptop/p/itma65cbe0f34166?pid=COMGB6DZ87UFQXMM&lid=LSTCOMGB6DZ87UFQXMMI6QQYG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_138&otracker=search&fm=organic&iid=8633f6b6-8899-434d-beb5-ba94ee4f7b97.COMGB6DZ87UFQXMM.SEARCH&ppt=None&ppn=None&ssid=eu6qkgkrjk0000001662961982649&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l13whow0/computer/o/s/h/-original-imagcqvpmys2cmg3.jpeg?q=70,AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
108,HP Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/2 GB Graphics) 15s-du3519TX Thin and Light Lapt...,"₹58,490",3 Ratings & 0 Reviews,/hp-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-2-graphics-15s-du3519tx-thin-light-laptop/p/itm54837d51f3503?pid=COMGDN5WZZKSNWN5&lid=LSTCOMGDN5WZZKSNWN5A6NDSN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_139&otracker=search&fm=organic&iid=8633f6b6-8899-434d-beb5-ba94ee4f7b97.COMGDN5WZZKSNWN5.SEARCH&ppt=None&ppn=None&ssid=eu6qkgkrjk0000001662961982649&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l29c9e80/computer/5/1/r/15s-du3519tx-thin-and-light-laptop-hp-original-imagdn9fhmgsp9gh.jpeg?q=70,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty
109,APPLE MacBook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) Z12A000D3,"₹1,09,990","7,729 Ratings & 712 Reviews",/apple-macbook-air-m1-8-gb-512-gb-ssd-mac-os-big-sur-z12a000d3/p/itma083279847e6a?pid=COMG4ZYZH9GZU6UD&lid=LSTCOMG4ZYZH9GZU6UDAFFVPJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_142&otracker=search&fm=organic&iid=8633f6b6-8899-434d-beb5-ba94ee4f7b97.COMG4ZYZH9GZU6UD.SEARCH&ppt=None&ppn=None&ssid=eu6qkgkrjk0000001662961982649&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kruyw7k0/computer/v/x/v/na-thin-and-light-laptop-apple-original-imag5jt7u9fzenqb.jpeg?q=70,"Apple M1 Processor8 GB DDR4 RAMMac OS Operating System512 GB SSD33.78 cm (13.3 inch) DisplayiMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warra­nty"
110,DELL Vostro Ryzen 3 Dual Core R3-3250U - (8 GB/1 TB HDD/Windows 11 Home) Vostro 3405 Thin and Light La...,"₹35,590",318 Ratings & 42 Reviews,/dell-vostro-ryzen-3-dual-core-r3-3250u-8-gb-1-tb-hdd-windows-11-home-3405-thin-light-laptop/p/itma47a896a440ff?pid=COMG9NYDTKAQKCAW&lid=LSTCOMG9NYDTKAQKCAW1ESTPX&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_6_143&otracker=search&fm=organic&iid=8633f6b6-8899-434d-beb5-ba94ee4f7b97.COMG9NYDTKAQKCAW.SEARCH&ppt=None&ppn=None&ssid=eu6qkgkrjk0000001662961982649&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/u/8/s/-original-imagf35ee3xwgkzv.jpeg?q=70,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD88.9 cm (35 cm) DisplayMicrosoft Office Home and Student 20211 Year Onsite Warranty1 Year Onsite Warranty
111,ASUS VivoBook Ultra 14 Core i5 10th Gen - (8 GB + 32 GB Optane/512 GB SSD/Windows 10 Home/2 GB Graphic...,"₹56,490",788 Ratings & 73 Reviews,/asus-vivobook-ultra-14-core-i5-10th-gen-8-gb-32-optane-512-ssd-windows-10-home-2-graphics-x413jp-eb522ts-thin-light-laptop/p/itm78a0fd5bd40eb?pid=COMG3682TCWNSGHZ&lid=LSTCOMG3682TCWNSGHZK0EIWK&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_145&otracker=search&fm=organic&iid=879512a4-d5ef-46b1-bfb2-4b1415d71cd3.COMG3682TCWNSGHZ.SEARCH&ppt=None&ppn=None&ssid=tpukzi99gg0000001662961984088&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/f/n/g/na-thin-and-light-laptop-asus-original-imag7bh6qmjxyqyt.jpeg?q=70,"Intel Core i5 Processor (10th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home and Student 2019, My Asus, Splendid, Tru2Life1 Year Onsite Warranty"
112,ASUS VivoBook Ultra 14 (2021) Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) X413EA-EB533WS Thi...,"₹55,990",382 Ratings & 44 Reviews,/asus-vivobook-ultra-14-2021-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-x413ea-eb533ws-thin-light-laptop/p/itm8290548fba964?pid=COMG87FFMMY7KSHH&lid=LSTCOMG87FFMMY7KSHHR7M3PU&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_146&otracker=search&fm=organic&iid=879512a4-d5ef-46b1-bfb2-4b1415d71cd3.COMG87FFMMY7KSHH.SEARCH&ppt=None&ppn=None&ssid=tpukzi99gg0000001662961984088&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kh9gbrk0/computer/a/s/k/asus-na-thin-and-light-laptop-original-imafxbj7gyrpudka.jpeg?q=70,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
113,ASUS VivoBook Ultra 14 (2022) Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) X413EA-EB321WS Thin...,"₹41,990","2,697 Ratings & 394 Reviews",/asus-vivobook-ultra-14-2022-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-x413ea-eb321ws-thin-light-laptop/p/itm6615e01e4f7d0?pid=COMG87FFW6EN4SUY&lid=LSTCOMG87FFW6EN4SUYAIB0DZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_148&otracker=search&fm=organic&iid=879512a4-d5ef-46b1-bfb2-4b1415d71cd3.COMG87FFW6EN4SUY.SEARCH&ppt=None&ppn=None&ssid=tpukzi99gg0000001662961984088&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kh9gbrk0/computer/e/6/d/asus-na-thin-and-light-laptop-original-imafxbj7gbsraqzk.jpeg?q=70,Intel Core i3 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
114,APPLE MacBook Air M1 - (16 GB/512 GB SSD/Mac OS Big Sur) Z124J006KD,"₹1,32,900",235 Ratings & 28 Reviews,/apple-macbook-air-m1-16-gb-512-gb-ssd-mac-os-big-sur-z124j006kd/p/itm57dd82a9cdd4d?pid=COMG9UD4HGY4GFAV&lid=LSTCOMG9UD4HGY4GFAVQ92BTZ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_150&otracker=search&fm=organic&iid=879512a4-d5ef-46b1-bfb2-4b1415d71cd3.COMG9UD4HGY4GFAV.SEARCH&ppt=None&ppn=None&ssid=tpukzi99gg0000001662961984088&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kyt0ya80/computer/i/d/p/na-thin-and-light-laptop-apple-original-imagaygvtvf6cx8h.jpeg?q=70,"Apple M1 Processor16 GB DDR4 RAMMac OS Operating System512 GB SSD33.78 cm (13.3 inch) DisplayBuilt-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty"
115,APPLE MacBook Air M1 - (8 GB/512 GB SSD/Mac OS Big Sur) Z12400092,"₹1,10,900","7,729 Ratings & 712 Reviews",/apple-macbook-air-m1-8-gb-512-gb-ssd-mac-os-big-sur-z12400092/p/itmed00b1ed83f15?pid=COMG4ZYZMHKH8FEG&lid=LSTCOMG4ZYZMHKH8FEGFW0SF5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_152&otracker=search&fm=organic&iid=879512a4-d5ef-46b1-bfb2-4b1415d71cd3.COMG4ZYZMHKH8FEG.SEARCH&ppt=None&ppn=None&ssid=tpukzi99gg0000001662961984088&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kp5sya80/screen-guard/tempered-glass/o/v/n/apple-macbook-air-m1-13-3-inch-lightwings-original-imag3gh5xftgbpg3.jpeg?q=70,"Apple M1 Processor8 GB DDR4 RAMMac OS Operating System512 GB SSD33.78 cm (13.3 inch) DisplayiMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warra­nty"
116,ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) TP470EA-EC301WS 2 in 1 Lapt...,"₹46,990",28 Ratings & 3 Reviews,/asus-vivobook-flip-14-core-i3-11th-gen-8-gb-256-gb-ssd-windows-11-home-tp470ea-ec301ws-2-1-laptop/p/itma917de411489d?pid=COMGARNU7KVANJ8E&lid=LSTCOMGARNU7KVANJ8ED5MPUN&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_153&otracker=search&fm=organic&iid=879512a4-d5ef-46b1-bfb2-4b1415d71cd3.COMGARNU7KVANJ8E.SEARCH&ppt=None&ppn=None&ssid=tpukzi99gg0000001662961984088&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kkyc9zk0/computer/j/z/b/na-2-in-1-laptop-asus-original-imagy6zh6zq2npfx.jpeg?q=70,Intel Core i3 Processor (11th Gen)8 GB LPDDR4X RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 Inch) Touchscreen Display1 Year Onsite warranty
117,DELL Vostro Core i5 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10) Vostro 3400 Thin and Light Laptop,"₹54,390",422 Ratings & 33 Reviews,/dell-vostro-core-i5-11th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-3400-thin-light-laptop/p/itmf61c5116d51c7?pid=COMG666GDF86HEWY&lid=LSTCOMG666GDF86HEWYMNXQAJ&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_154&otracker=search&fm=organic&iid=879512a4-d5ef-46b1-bfb2-4b1415d71cd3.COMG666GDF86HEWY.SEARCH&ppt=None&ppn=None&ssid=tpukzi99gg0000001662961984088&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/w/a/9/na-thin-and-light-laptop-dell-original-imag7cstqdg5hgzg.jpeg?q=70,Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 20191 Year Onsite Warranty
118,ASUS Vivobook Gaming Core i7 10th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NVIDI...,"₹68,990",111 Ratings & 16 Reviews,/asus-vivobook-gaming-core-i7-10th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-f571lh-al434t-laptop/p/itmd1f35d3f0be3d?pid=COMG5QHNDEFEMF48&lid=LSTCOMG5QHNDEFEMF48FVFG0K&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_155&otracker=search&fm=organic&iid=879512a4-d5ef-46b1-bfb2-4b1415d71cd3.COMG5QHNDEFEMF48.SEARCH&ppt=None&ppn=None&ssid=tpukzi99gg0000001662961984088&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/ku4ezrk0/computer/r/q/1/f571lh-bq436t-gaming-laptop-asus-original-imag7bhetvcb3fky.jpeg?q=70,Intel Core i7 Processor (10th Gen)16 GB DDR4 RAM64 bit Windows 10 Operating System1 TB HDD|256 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty
119,DELL Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light Laptop,"₹36,490",14 Ratings & 2 Reviews,/dell-ryzen-3-dual-core-3250u-8-gb-512-gb-ssd-windows-11-home-inspiron-3515-thin-light-laptop/p/itm2790a01e09346?pid=COMGC3HZASRWKGTN&lid=LSTCOMGC3HZASRWKGTNYQ8LIO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_156&otracker=search&fm=organic&iid=879512a4-d5ef-46b1-bfb2-4b1415d71cd3.COMGC3HZASRWKGTN.SEARCH&ppt=None&ppn=None&ssid=tpukzi99gg0000001662961984088&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l0bbonk0/computer/e/h/g/inspiron-3515-thin-and-light-laptop-dell-original-imagc4khfybjef5s.jpeg?q=70,AMD Ryzen 3 Dual Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayOffice Home and Student 20211 Year Onsite Warranty
120,APPLE 2021 Macbook Pro M1 Max - (32 GB/1 TB SSD/Mac OS Monterey) MK1H3HN/A,"₹3,09,990",8 Ratings & 3 Reviews,/apple-2021-macbook-pro-m1-max-32-gb-1-tb-ssd-mac-os-monterey-mk1h3hn-a/p/itmb02d4fba3c131?pid=COMG7X7HJBHPRPSU&lid=LSTCOMG7X7HJBHPRPSUCZ0U5Z&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_157&otracker=search&fm=organic&iid=879512a4-d5ef-46b1-bfb2-4b1415d71cd3.COMG7X7HJBHPRPSU.SEARCH&ppt=None&ppn=None&ssid=tpukzi99gg0000001662961984088&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kuyf8nk0/computer/g/z/q/mk1e3hn-a-laptop-apple-original-imag7yzmv57cvg3f.jpeg?q=70,"Apple M1 Max Processor32 GB Unified Memory RAMMac OS Operating System1 TB SSD41.15 cm (16.2 inch) DisplayiMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player1 Year Limited Warranty"
121,ASUS VivoBook 14 Pentium Silver - (4 GB/256 GB SSD/Windows 11 Home) X415KA-EK111WS Thin and Light Lapt...,"₹28,990",190 Ratings & 32 Reviews,/asus-vivobook-14-pentium-silver-4-gb-256-gb-ssd-windows-11-home-x415ka-ek111ws-thin-light-laptop/p/itmeed292d4767e4?pid=COMGB6DZNPPJHUVV&lid=LSTCOMGB6DZNPPJHUVV0C5AXS&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_159&otracker=search&fm=organic&iid=879512a4-d5ef-46b1-bfb2-4b1415d71cd3.COMGB6DZNPPJHUVV.SEARCH&ppt=None&ppn=None&ssid=tpukzi99gg0000001662961984088&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/l2m78280/computer/z/e/f/-original-imagdx9szs8xz2rk.jpeg?q=70,Intel Pentium Silver Processor4 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.56 cm (14 Inch) Display1 Year onsite warranty
122,ASUS Core i5 11th Gen - (16 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X712EA-AU511WS Laptop,"₹53,990",7 Ratings & 2 Reviews,/asus-core-i5-11th-gen-16-gb-1-tb-hdd-256-gb-ssd-windows-11-home-x712ea-au511ws-laptop/p/itme4dcfd011e111?pid=COMGCXD7USY6D3QW&lid=LSTCOMGCXD7USY6D3QWIGJ51P&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_160&otracker=search&fm=organic&iid=879512a4-d5ef-46b1-bfb2-4b1415d71cd3.COMGCXD7USY6D3QW.SEARCH&ppt=None&ppn=None&ssid=tpukzi99gg0000001662961984088&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kwl0akw0/computer/0/v/s/x712ea-au511ts-thin-and-light-laptop-asus-original-imag98bdf6decxkg.jpeg?q=70,Intel Core i5 Processor (11th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System1 TB HDD|256 GB SSD43.94 cm (17.3 inch) Display1 Year Onsite Warranty
123,Lenovo Ideapad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDI...,"₹58,990",226 Ratings & 32 Reviews,/lenovo-ideapad-gaming-3-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15ach6-15ach6d1-gaming3-15ach6d1-laptop/p/itmeb72bf79e6eb4?pid=COMG8ZHDWJXZRHBW&lid=LSTCOMG8ZHDWJXZRHBWRJPFSD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_7_161&otracker=search&fm=organic&iid=879512a4-d5ef-46b1-bfb2-4b1415d71cd3.COMG8ZHDWJXZRHBW.SEARCH&ppt=None&ppn=None&ssid=tpukzi99gg0000001662961984088&qH=312f91285e048e09,https://rukminim1.flixcart.com/image/312/312/kynb6vk0/computer/k/j/a/-original-imagaufne7h4hgbz.jpeg?q=70,AMD Ryzen 5 Hexa Core Processor8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Warranty + 1 Year Premium Care + 1 Year ADP
